,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path
12781,1828.0,36.8,31.7,Unique,unknown,independent,acrylic,signed,1.0,3.0,other,images_thesis\2297428_1_m.jpg
8252,836.0,21.7,17.7,Unique,male,independent,acrylic,signed,2.0,3.0,other,images_thesis\1923912_1_m.jpg
15738,2800.0,31.5,35.4,Unique,female,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2297801_1_m.jpg
7054,292.0,18.1,11.8,Unique,female,gallery,acrylic,not signed,8.0,7.0,France,images_thesis\1488036_1_m.jpg
1673,911.0,24.0,35.8,Unique,female,independent,acrylic,signed,0.0,1.0,other,images_thesis\2334812_1_m.jpg
15281,1453.0,11.8,11.8,Unique,female,gallery,oil,signed,1.0,9.0,Spain,images_thesis\2334020_1_m.jpg
13379,1453.0,39.4,19.7,Unique,female,independent,acrylic,signed,10.0,5.0,France,images_thesis\1178961_1_m.jpg
18104,1100.0,17.7,17.7,Unique,male,gallery,other,signed,6.0,6.0,other,images_thesis\2326294_1_m.jpg
14085,2422.0,29.9,67.7,Unique,unknown,gallery,other,signed,7.0,8.0,France,images_thesis\455245_1_m.jpg
2171,2626.0,39.4,39.4,Unique,male,independent,acrylic,signed,7.0,7.0,other,images_thesis\531260_1_m.jpg
10992,1822.0,27.6,58.3,Unique,unknown,gallery,other,signed,3.0,8.0,France,images_thesis\1643967_1_m.jpg
1023,12146.0,74.8,59.1,Unique,male,independent,other,signed,4.0,5.0,other,images_thesis\1089753_1_m.jpg
14092,1178.0,29.5,23.6,Unique,female,gallery,other,signed,0.0,10.0,other,images_thesis\2332598_1_m.jpg
12152,4008.0,47.2,39.4,Unique,unknown,gallery,oil,not signed,1.0,3.0,Ukraine,images_thesis\2288077_1_m.jpg
17986,200.0,24.0,18.0,Unique,female,gallery,other,signed,2.0,7.0,United States,images_thesis\2142434_1_m.jpg
7035,729.0,11.8,11.8,Unique,female,gallery,other,signed,1.0,1.0,other,images_thesis\2268911_1_m.jpg
18033,908.0,28.7,21.3,Unique,female,gallery,acrylic,signed,3.0,7.0,France,images_thesis\1749756_1_m.jpg
18264,1550.0,39.0,30.0,Unique,unknown,gallery,oil,signed,1.0,3.0,other,images_thesis\2236408_1_m.jpg
20751,3149.0,31.5,39.4,Unique,female,independent,oil,signed,6.0,5.0,France,images_thesis\1013772_1_m.jpg
17349,1635.0,51.2,38.2,Unique,male,gallery,other,signed,1.0,9.0,France,images_thesis\2233577_1_m.jpg
17214,303.0,11.8,9.4,Unique,female,independent,oil,signed,5.0,5.0,other,images_thesis\1252470_1_m.jpg
1611,1215.0,27.6,19.7,Unique,female,gallery,other,signed,5.0,8.0,France,images_thesis\2334510_1_m.jpg
613,972.0,27.6,19.7,Unique,unknown,gallery,other,signed,1.0,3.0,Ukraine,images_thesis\2321044_1_m.jpg
1461,340.0,12.6,16.1,Unique,female,independent,other,signed,7.0,6.0,France,images_thesis\616779_1_m.jpg
1396,1822.0,23.6,31.5,Unique,female,gallery,oil,signed,3.0,5.0,other,images_thesis\1339215_1_m.jpg
9285,1943.0,39.4,39.4,Unique,female,gallery,other,signed,1.0,9.0,other,images_thesis\2322407_1_m.jpg
16399,503.0,19.7,17.7,Unique,unknown,gallery,oil,signed,2.0,1.0,Ukraine,images_thesis\2326380_1_m.jpg
2580,650.0,12.0,10.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2320277_1_m.jpg
216,3522.0,39.4,39.4,Unique,unknown,gallery,other,signed,1.0,5.0,France,images_thesis\2188779_1_m.jpg
6197,3591.0,30.0,30.0,Unique,female,gallery,oil,signed,6.0,3.0,other,images_thesis\2069154_1_m.jpg
3445,1458.0,27.6,19.7,Unique,female,gallery,acrylic,signed,2.0,10.0,France,images_thesis\2048460_1_m.jpg
20856,5450.0,59.1,39.4,Unique,male,gallery,other,signed,1.0,9.0,France,images_thesis\2217828_1_m.jpg
6820,2000.0,35.4,35.4,Unique,unknown,independent,oil,signed,10.0,2.0,other,images_thesis\1821999_1_m.jpg
18852,2786.0,47.2,39.4,Unique,female,independent,acrylic,signed,3.0,3.0,other,images_thesis\1551912_1_m.jpg
15541,2652.0,33.5,61.0,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2310178_1_m.jpg
4316,5587.0,40.6,43.3,Unique,unknown,gallery,oil,signed,3.0,10.0,other,images_thesis\2000592_1_m.jpg
4972,2332.0,59.1,33.9,Unique,female,gallery,other,signed,5.0,9.0,France,images_thesis\1960884_1_m.jpg
20860,460.0,11.8,11.8,Unique,female,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2204640_1_m.jpg
2465,1154.0,19.7,15.7,Unique,male,gallery,other,signed,7.0,10.0,France,images_thesis\436848_1_m.jpg
2439,972.0,10.6,13.8,Unique,male,gallery,acrylic,signed,25.0,1.0,Spain,images_thesis\2253573_1_m.jpg
3646,2429.0,47.2,47.2,Unique,male,gallery,acrylic,signed,16.0,9.0,Spain,images_thesis\2098998_1_m.jpg
17232,500.0,12.0,9.0,Unique,male,gallery,other,signed,9.0,6.0,United States,images_thesis\830235_1_m.jpg
20137,2047.0,39.4,47.2,Unique,male,gallery,oil,signed,2.0,3.0,other,images_thesis\2243043_1_m.jpg
11188,3948.0,49.2,49.2,Unique,male,independent,acrylic,signed,4.0,5.0,Spain,images_thesis\1254624_1_m.jpg
18417,1453.0,19.7,13.8,Unique,male,gallery,oil,signed,0.0,3.0,other,images_thesis\2297628_1_m.jpg
3823,1200.0,19.7,39.4,Unique,female,gallery,oil,signed,3.0,1.0,United States,images_thesis\2332949_1_m.jpg
17928,848.0,16.1,16.1,Unique,female,gallery,other,signed,1.0,10.0,other,images_thesis\2258980_1_m.jpg
10557,972.0,23.6,23.6,Unique,unknown,gallery,other,signed,4.0,11.0,France,images_thesis\1204710_1_m.jpg
6260,607.0,43.3,38.6,Unique,male,gallery,acrylic,signed,5.0,8.0,France,images_thesis\1053447_1_m.jpg
730,1180.0,24.0,24.0,Unique,female,gallery,acrylic,signed,2.0,5.0,United States,images_thesis\2280254_1_m.jpg
18772,3270.0,15.7,15.7,Unique,male,gallery,acrylic,signed,4.0,12.0,other,images_thesis\1283502_1_m.jpg
9044,1811.0,47.2,39.4,Unique,male,independent,acrylic,signed,2.0,3.0,other,images_thesis\2137418_1_m.jpg
10435,1458.0,19.7,19.7,Unique,male,gallery,oil,signed,0.0,9.0,France,images_thesis\2321362_1_m.jpg
5739,5952.0,20.5,24.8,Unique,unknown,gallery,other,signed,39.0,3.0,Spain,images_thesis\2205254_1_m.jpg
7833,607.0,20.5,16.5,Unique,male,gallery,other,signed,5.0,1.0,France,images_thesis\2271464_1_m.jpg
12397,2162.0,36.6,36.6,Unique,unknown,independent,acrylic,signed,1.0,4.0,France,images_thesis\2297036_1_m.jpg
3193,3000.0,20.0,16.0,Unique,female,gallery,acrylic,signed,1.0,6.0,United States,images_thesis\2317949_1_m.jpg
9507,1822.0,19.7,15.7,Unique,unknown,gallery,acrylic,signed,4.0,2.0,other,images_thesis\2285996_1_m.jpg
17521,2543.0,35.8,28.0,Unique,female,gallery,other,not signed,0.0,4.0,Spain,images_thesis\2314291_1_m.jpg
11999,1700.0,19.7,19.7,Unique,female,gallery,other,signed,0.0,3.0,Ukraine,images_thesis\2328087_1_m.jpg
16733,727.0,23.6,19.7,Unique,unknown,gallery,oil,signed,5.0,10.0,other,images_thesis\797820_1_m.jpg
5643,1458.0,8.0,12.0,Unique,female,gallery,other,signed,4.0,4.0,United States,images_thesis\1307346_1_m.jpg
15885,7739.0,39.4,78.7,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2330147_1_m.jpg
6715,2551.0,28.7,25.6,Unique,unknown,gallery,oil,signed,0.0,9.0,France,images_thesis\2326207_1_m.jpg
17280,10900.0,57.5,44.9,Unique,male,gallery,acrylic,signed,8.0,1.0,France,images_thesis\2316381_1_m.jpg
629,729.0,57.1,27.6,Unique,male,gallery,acrylic,signed,0.0,8.0,other,images_thesis\2323359_1_m.jpg
5388,3500.0,19.7,13.4,Unique,male,gallery,oil,signed,6.0,4.0,other,images_thesis\2272464_1_m.jpg
16962,4723.0,39.4,39.4,Unique,male,independent,other,signed,3.0,5.0,other,images_thesis\1563312_1_m.jpg
7041,6073.0,32.3,32.3,Unique,male,independent,other,signed,2.0,2.0,other,images_thesis\2000724_1_m.jpg
15570,1126.0,39.4,27.6,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2291634_1_m.jpg
1964,5200.0,24.0,18.0,Unique,male,gallery,other,signed,2.0,4.0,United States,images_thesis\2230967_1_m.jpg
19545,2967.0,39.4,39.4,Unique,female,independent,other,signed,1.0,6.0,other,images_thesis\2209354_1_m.jpg
20056,848.0,23.6,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2235748_1_m.jpg
15442,969.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,France,images_thesis\1488831_1_m.jpg
5793,1550.0,24.0,15.5,Unique,unknown,gallery,other,signed,25.0,4.0,other,images_thesis\2083485_1_m.jpg
6848,52249.0,74.8,98.4,Unique,unknown,independent,oil,signed,8.0,1.0,other,images_thesis\2177158_1_m.jpg
586,790.0,31.5,31.5,Unique,female,gallery,oil,signed,4.0,9.0,France,images_thesis\1240236_1_m.jpg
11566,6316.0,54.3,54.3,Unique,female,independent,other,signed,1.0,6.0,other,images_thesis\2247556_1_m.jpg
20896,8962.0,65.0,78.7,Unique,female,independent,other,signed,2.0,3.0,France,images_thesis\2137809_1_m.jpg
20599,2107.0,23.6,19.7,Unique,unknown,independent,oil,signed,1.0,3.0,other,images_thesis\2273861_1_m.jpg
13683,963.0,21.7,18.1,Unique,female,independent,other,signed,3.0,5.0,France,images_thesis\1411029_1_m.jpg
4033,6595.0,59.1,47.2,Unique,male,gallery,other,signed,2.0,8.0,Spain,images_thesis\2152063_1_m.jpg
13209,800.0,19.7,15.7,Unique,female,gallery,other,signed,0.0,1.0,United States,images_thesis\2323194_1_m.jpg
16109,980.0,27.6,23.6,Unique,male,gallery,oil,signed,0.0,1.0,Ukraine,images_thesis\2298279_1_m.jpg
7762,1652.0,39.4,23.6,Unique,female,gallery,acrylic,signed,1.0,5.0,other,images_thesis\2314252_1_m.jpg
1527,486.0,11.4,9.8,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1779129_1_m.jpg
10443,3204.0,39.4,39.4,Unique,male,gallery,acrylic,signed,0.0,10.0,Spain,images_thesis\2318990_1_m.jpg
1382,1458.0,8.0,12.0,Unique,unknown,gallery,acrylic,signed,4.0,4.0,United States,images_thesis\1304178_1_m.jpg
16203,2265.0,31.5,31.5,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\1767774_1_m.jpg
4282,600.0,10.0,8.0,Unique,male,gallery,acrylic,signed,5.0,3.0,United States,images_thesis\2025057_1_m.jpg
172,4616.0,31.5,23.6,Unique,female,gallery,acrylic,signed,2.0,9.0,other,images_thesis\2283909_1_m.jpg
14105,2422.0,47.2,39.4,Unique,female,gallery,acrylic,signed,3.0,9.0,Spain,images_thesis\2328130_1_m.jpg
17471,2786.0,35.4,35.4,Unique,male,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2332883_1_m.jpg
18051,1199.0,19.7,19.7,Unique,unknown,gallery,other,signed,5.0,4.0,other,images_thesis\1410132_1_m.jpg
5626,443.0,11.8,11.8,Unique,female,gallery,other,signed,2.0,7.0,France,images_thesis\2236738_1_m.jpg
9983,1209.0,23.6,23.6,Unique,female,independent,acrylic,signed,3.0,6.0,other,images_thesis\1600695_1_m.jpg
12230,3037.0,59.1,19.7,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2328730_1_m.jpg
3417,800.0,24.0,18.0,Unique,unknown,gallery,acrylic,signed,2.0,3.0,United States,images_thesis\2306587_1_m.jpg
7036,2405.0,25.6,18.1,Unique,male,gallery,acrylic,signed,45.0,1.0,France,images_thesis\2218882_1_m.jpg
6597,729.0,10.0,8.0,Unique,male,gallery,oil,signed,4.0,8.0,other,images_thesis\2261081_1_m.jpg
13861,787.0,19.7,19.7,Unique,male,gallery,acrylic,signed,17.0,4.0,other,images_thesis\1326684_1_m.jpg
18199,3936.0,53.1,57.1,Unique,female,gallery,other,signed,1.0,9.0,Spain,images_thesis\2296475_1_m.jpg
7229,7409.0,29.5,45.3,Unique,female,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2237056_1_m.jpg
9303,1943.0,13.0,11.0,Unique,unknown,gallery,other,signed,1.0,7.0,France,images_thesis\2241486_1_m.jpg
14606,5147.0,38.2,63.8,Unique,male,gallery,oil,signed,2.0,9.0,France,images_thesis\1766727_1_m.jpg
3032,3522.0,39.4,31.9,Unique,unknown,gallery,acrylic,signed,3.0,4.0,France,images_thesis\2131117_1_m.jpg
1780,1458.0,23.6,31.5,Unique,female,gallery,other,signed,1.0,9.0,Spain,images_thesis\2228805_1_m.jpg
18078,1663.0,25.2,19.7,Unique,male,gallery,other,signed,10.0,10.0,United States,images_thesis\579675_1_m.jpg
19477,1332.0,27.6,27.6,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2229324_1_m.jpg
10929,972.0,39.4,39.4,Unique,male,gallery,other,signed,8.0,8.0,other,images_thesis\247918_1_m.jpg
18366,1453.0,39.4,29.5,Unique,female,gallery,acrylic,signed,0.0,3.0,other,images_thesis\2328032_1_m.jpg
2912,607.0,5.7,3.7,Unique,male,gallery,other,signed,4.0,2.0,Spain,images_thesis\2125227_1_m.jpg
2238,4737.0,59.1,70.9,Unique,unknown,gallery,oil,signed,6.0,5.0,other,images_thesis\1094805_1_m.jpg
11349,840.0,23.6,17.7,Unique,female,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2195855_1_m.jpg
3426,2915.0,35.4,11.8,Unique,male,gallery,oil,signed,12.0,3.0,Ukraine,images_thesis\2289792_1_m.jpg
12928,926.0,19.7,23.6,Unique,unknown,gallery,other,signed,10.0,1.0,Ukraine,images_thesis\2275302_1_m.jpg
14262,1938.0,19.7,19.7,Unique,male,gallery,other,signed,8.0,8.0,France,images_thesis\646491_1_m.jpg
12531,2672.0,31.5,39.4,Unique,female,independent,other,signed,0.0,1.0,other,images_thesis\2328770_1_m.jpg
10486,2733.0,37.6,40.6,Unique,unknown,gallery,other,signed,2.0,5.0,other,images_thesis\2154203_1_m.jpg
3528,826.0,23.6,28.7,Unique,male,gallery,acrylic,signed,4.0,8.0,France,images_thesis\1241580_1_m.jpg
14538,1817.0,36.2,28.7,Unique,female,independent,other,signed,1.0,2.0,France,images_thesis\2293662_1_m.jpg
9161,3401.0,70.9,23.6,Unique,female,gallery,acrylic,signed,1.0,5.0,other,images_thesis\2266430_1_m.jpg
2371,14818.0,37.8,59.1,Unique,male,gallery,oil,signed,1.0,9.0,France,images_thesis\2211833_1_m.jpg
8396,729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995253_1_m.jpg
11242,814.0,27.6,35.4,Unique,male,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2290783_1_m.jpg
20243,1817.0,18.1,21.7,Unique,unknown,gallery,oil,signed,35.0,1.0,Spain,images_thesis\2325584_1_m.jpg
587,678.0,24.0,19.7,Unique,female,independent,oil,signed,4.0,4.0,France,images_thesis\1122756_1_m.jpg
17543,2870.0,35.4,27.5,Unique,male,gallery,acrylic,signed,1.0,3.0,United States,images_thesis\2308282_1_m.jpg
20551,2907.0,31.5,31.5,Unique,female,gallery,acrylic,signed,10.0,10.0,France,images_thesis\1131978_1_m.jpg
12161,1518.0,39.4,27.6,Unique,unknown,gallery,other,signed,0.0,7.0,other,images_thesis\2333363_1_m.jpg
14397,2653.0,39.0,30.0,Unique,female,gallery,acrylic,signed,3.0,3.0,France,images_thesis\2054232_1_m.jpg
9440,1336.0,31.5,52.0,Unique,unknown,gallery,other,signed,4.0,8.0,France,images_thesis\2149048_1_m.jpg
16012,2664.0,39.4,59.1,Unique,male,gallery,other,signed,4.0,10.0,France,images_thesis\2064615_1_m.jpg
13226,1900.0,31.5,35.4,Unique,male,gallery,oil,signed,0.0,1.0,Ukraine,images_thesis\2310249_1_m.jpg
