price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path
3644.0,25.6,39.4,Unique,male,gallery,oil,signed,5.0,10.0,France,images_thesis\743529_1_m.jpg
850.0,26.0,26.0,Unique,unknown,gallery,other,signed,0.0,6.0,France,images_thesis\2328717_1_m.jpg
304.0,9.4,11.8,Unique,female,gallery,oil,signed,5.0,7.0,France,images_thesis\2315550_1_m.jpg
2186.0,27.6,27.2,Unique,female,independent,acrylic,signed,14.0,2.0,other,images_thesis\2149610_1_m.jpg
1453.0,8.0,12.0,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1184310_1_m.jpg
666.0,16.7,15.0,Unique,unknown,independent,other,signed,1.0,3.0,other,images_thesis\2327857_1_m.jpg
750.0,36.0,36.0,Unique,female,gallery,other,signed,0.0,7.0,United States,images_thesis\2307100_1_m.jpg
4239.0,39.4,59.1,Unique,unknown,gallery,acrylic,signed,0.0,10.0,other,images_thesis\2327475_1_m.jpg
911.0,25.6,39.4,Unique,unknown,gallery,acrylic,signed,14.0,9.0,France,images_thesis\363156_1_m.jpg
1823.0,49.6,39.4,Unique,male,gallery,other,signed,1.0,2.0,other,images_thesis\2319434_1_m.jpg
763.0,27.6,27.6,Unique,unknown,gallery,other,signed,2.0,1.0,Ukraine,images_thesis\2281111_1_m.jpg
630.0,20.0,16.0,Unique,female,independent,oil,signed,1.0,6.0,United States,images_thesis\2281338_1_m.jpg
5100.0,32.0,50.0,Unique,male,gallery,acrylic,signed,1.0,3.0,United States,images_thesis\2308357_1_m.jpg
850.0,19.7,19.7,Unique,unknown,gallery,other,signed,2.0,9.0,Spain,images_thesis\1916610_1_m.jpg
1858.0,27.6,39.4,Unique,male,independent,other,signed,8.0,3.0,other,images_thesis\1615065_1_m.jpg
606.0,18.1,15.0,Unique,male,gallery,other,signed,27.0,11.0,France,images_thesis\633828_1_m.jpg
2422.0,27.6,39.4,Unique,male,independent,oil,signed,35.0,3.0,other,images_thesis\1484316_1_m.jpg
612.0,23.6,31.5,Unique,male,gallery,other,signed,2.0,1.0,Ukraine,images_thesis\2262512_1_m.jpg
304.0,19.7,27.6,Unique,male,gallery,oil,signed,55.0,2.0,other,images_thesis\2154545_1_m.jpg
972.0,14.2,14.2,Unique,male,independent,other,signed,1.0,5.0,other,images_thesis\2242684_1_m.jpg
790.0,15.7,15.7,Unique,male,gallery,oil,signed,2.0,4.0,France,images_thesis\2155064_1_m.jpg
607.0,15.7,11.8,Unique,female,gallery,other,signed,18.0,10.0,other,images_thesis\1777323_1_m.jpg
1090.0,28.7,21.3,Unique,female,gallery,oil,signed,2.0,3.0,Spain,images_thesis\2314906_1_m.jpg
1817.0,31.5,55.1,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2284844_1_m.jpg
300.0,15.7,15.7,Unique,male,gallery,other,signed,0.0,2.0,other,images_thesis\2315625_1_m.jpg
3644.0,39.4,39.4,Unique,female,gallery,other,signed,4.0,6.0,Ukraine,images_thesis\1893522_1_m.jpg
600.0,31.5,27.6,Unique,male,gallery,acrylic,signed,1.0,2.0,other,images_thesis\2310207_1_m.jpg
741.0,8.8,6.3,Unique,unknown,gallery,other,signed,0.0,10.0,France,images_thesis\2298018_1_m.jpg
1066.0,19.7,19.7,Unique,male,gallery,other,signed,0.0,8.0,France,images_thesis\2328145_1_m.jpg
1812.0,21.7,32.3,Unique,male,gallery,oil,signed,93.0,6.0,other,images_thesis\761349_1_m.jpg
1215.0,11.8,7.9,Unique,female,independent,acrylic,signed,0.0,1.0,other,images_thesis\2283372_1_m.jpg
2577.0,35.4,70.9,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1778472_1_m.jpg
6012.0,23.6,35.8,Unique,unknown,gallery,oil,signed,2.0,4.0,Spain,images_thesis\2271195_1_m.jpg
1822.0,40.9,27.6,Unique,unknown,gallery,acrylic,signed,0.0,3.0,France,images_thesis\2317125_1_m.jpg
1129.0,10.6,8.7,Unique,unknown,gallery,oil,signed,42.0,6.0,other,images_thesis\2268515_1_m.jpg
1707.0,18.1,21.8,Unique,female,gallery,oil,signed,82.0,6.0,other,images_thesis\947001_1_m.jpg
4251.0,39.4,39.4,Unique,male,gallery,oil,signed,1.0,2.0,other,images_thesis\2272060_1_m.jpg
5223.0,39.4,35.4,Unique,female,gallery,acrylic,signed,1.0,1.0,France,images_thesis\2215939_1_m.jpg
969.0,23.6,27.6,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2275008_1_m.jpg
2577.0,39.4,59.1,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1756290_1_m.jpg
800.0,26.0,26.0,Unique,male,independent,other,signed,15.0,6.0,United States,images_thesis\587115_1_m.jpg
600.0,27.6,23.6,Unique,female,gallery,oil,signed,3.0,1.0,United States,images_thesis\2282289_1_m.jpg
1458.0,8.0,12.0,Unique,male,gallery,other,signed,4.0,4.0,United States,images_thesis\1313214_1_m.jpg
3037.0,39.4,39.4,Unique,unknown,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2245480_1_m.jpg
2672.0,39.4,31.5,Unique,female,gallery,oil,signed,6.0,9.0,France,images_thesis\2132326_1_m.jpg
1029.0,24.0,19.7,Unique,female,independent,other,signed,0.0,1.0,other,images_thesis\2310721_1_m.jpg
3340.0,41.3,41.3,Unique,male,independent,other,signed,5.0,5.0,Spain,images_thesis\1423548_1_m.jpg
1124.0,26.0,24.8,Unique,female,gallery,other,signed,4.0,1.0,other,images_thesis\2284681_1_m.jpg
3028.0,20.5,28.5,Unique,unknown,gallery,other,not signed,1.0,4.0,Spain,images_thesis\2309781_1_m.jpg
1865.0,19.5,27.6,Unique,male,gallery,oil,signed,119.0,6.0,other,images_thesis\794481_1_m.jpg
4784.0,44.9,57.5,Unique,female,independent,other,signed,2.0,6.0,other,images_thesis\1930710_1_m.jpg
850.0,11.8,11.8,Unique,female,independent,oil,signed,1.0,3.0,other,images_thesis\2214239_1_m.jpg
890.0,27.6,27.6,Unique,unknown,gallery,other,signed,10.0,1.0,Ukraine,images_thesis\2263256_1_m.jpg
1700.0,16.5,11.7,Unique,male,gallery,other,signed,1.0,2.0,France,images_thesis\2211168_1_m.jpg
1239.0,31.5,31.5,Unique,female,gallery,acrylic,signed,5.0,7.0,France,images_thesis\957540_1_m.jpg
2518.0,29.9,40.2,Unique,female,gallery,acrylic,signed,5.0,10.0,other,images_thesis\1284207_1_m.jpg
1517.0,31.5,31.5,Unique,male,independent,acrylic,signed,0.0,5.0,other,images_thesis\2296464_1_m.jpg
3573.0,51.2,63.8,Unique,female,gallery,other,signed,23.0,1.0,Spain,images_thesis\2322824_1_m.jpg
969.0,15.7,19.7,Unique,female,gallery,acrylic,signed,4.0,10.0,other,images_thesis\1845129_1_m.jpg
1032.0,19.7,19.7,Unique,female,gallery,oil,signed,15.0,2.0,France,images_thesis\2124996_1_m.jpg
2059.0,23.6,23.6,Unique,male,gallery,acrylic,signed,3.0,8.0,France,images_thesis\2327377_1_m.jpg
2119.0,31.5,43.3,Unique,male,independent,oil,signed,2.0,5.0,other,images_thesis\1961328_1_m.jpg
850.0,12.0,12.0,Unique,male,gallery,acrylic,signed,3.0,10.0,other,images_thesis\1534263_1_m.jpg
817.0,9.8,11.8,Copy,unknown,gallery,other,signed,1.0,1.0,other,images_thesis\2314112_1_m.jpg
2098.0,23.6,31.5,Unique,female,gallery,other,signed,2.0,10.0,United States,images_thesis\2153806_1_m.jpg
1198.0,31.5,27.6,Unique,unknown,gallery,other,signed,7.0,3.0,Ukraine,images_thesis\2334664_1_m.jpg
3400.0,23.0,31.0,Unique,male,gallery,oil,signed,1.0,3.0,Ukraine,images_thesis\2279422_1_m.jpg
1233.0,31.5,31.5,Unique,female,gallery,acrylic,signed,2.0,3.0,other,images_thesis\2278039_1_m.jpg
1458.0,31.5,23.6,Unique,male,gallery,other,signed,2.0,6.0,Spain,images_thesis\2159832_1_m.jpg
848.0,19.7,15.7,Unique,female,gallery,other,signed,2.0,5.0,France,images_thesis\2198142_1_m.jpg
960.0,23.6,11.8,Unique,female,gallery,oil,signed,2.0,8.0,France,images_thesis\2302398_1_m.jpg
826.0,23.6,28.7,Unique,male,gallery,acrylic,signed,4.0,8.0,France,images_thesis\1241580_1_m.jpg
504.0,18.9,23.2,Unique,male,gallery,other,signed,5.0,2.0,other,images_thesis\2312909_1_m.jpg
3401.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,14.0,11.0,other,images_thesis\3782_1_m.jpg
1109.0,15.7,11.8,Unique,male,gallery,acrylic,signed,1.0,10.0,other,images_thesis\2192667_1_m.jpg
799.0,23.6,23.6,Unique,female,gallery,other,signed,2.0,8.0,France,images_thesis\2263541_1_m.jpg
2126.0,21.7,15.0,Unique,female,independent,other,signed,0.0,3.0,France,images_thesis\2317042_1_m.jpg
1081.0,31.5,23.6,Unique,female,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2279452_1_m.jpg
1943.0,55.1,55.1,Unique,male,gallery,other,signed,0.0,9.0,France,images_thesis\2319858_1_m.jpg
790.0,11.8,11.8,Unique,female,independent,oil,signed,3.0,3.0,other,images_thesis\2218930_1_m.jpg
1114.0,23.6,31.5,Unique,male,gallery,oil,signed,1.0,5.0,other,images_thesis\2212036_1_m.jpg
624.0,33.1,23.6,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2274830_1_m.jpg
4300.0,30.0,40.0,Unique,female,gallery,oil,signed,3.0,4.0,United States,images_thesis\1602081_1_m.jpg
291.0,13.8,11.0,Unique,female,gallery,oil,signed,5.0,8.0,other,images_thesis\857826_1_m.jpg
3350.0,30.0,40.0,Unique,female,gallery,other,signed,8.0,3.0,United States,images_thesis\2225660_1_m.jpg
642.0,23.6,35.4,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2266429_1_m.jpg
2495.0,19.7,19.7,Unique,male,gallery,oil,signed,6.0,8.0,France,images_thesis\2329791_1_m.jpg
273.0,10.6,8.7,Unique,female,gallery,other,signed,1.0,7.0,France,images_thesis\2299592_1_m.jpg
2794.0,47.2,31.5,Unique,unknown,gallery,acrylic,signed,10.0,6.0,France,images_thesis\2196099_1_m.jpg
4360.0,31.5,31.5,Unique,male,independent,other,signed,1.0,5.0,other,images_thesis\2157382_1_m.jpg
850.0,61.0,35.4,Unique,unknown,gallery,acrylic,signed,2.0,1.0,other,images_thesis\2176010_1_m.jpg
206.0,24.0,19.7,Unique,male,independent,other,signed,2.0,6.0,France,images_thesis\2151681_1_m.jpg
911.0,17.7,15.0,Unique,male,gallery,acrylic,signed,5.0,12.0,France,images_thesis\814452_1_m.jpg
668.0,19.7,19.7,Unique,unknown,gallery,other,signed,7.0,11.0,France,images_thesis\277945_1_m.jpg
2794.0,31.5,35.4,Unique,unknown,gallery,other,signed,1.0,4.0,Spain,images_thesis\2297580_1_m.jpg
2186.0,47.2,35.4,Unique,male,gallery,other,signed,4.0,8.0,France,images_thesis\2325776_1_m.jpg
908.0,23.6,19.7,Unique,unknown,gallery,oil,signed,4.0,10.0,other,images_thesis\1126824_1_m.jpg
5527.0,45.7,31.9,Unique,unknown,gallery,acrylic,signed,0.0,1.0,France,images_thesis\2332977_1_m.jpg
972.0,29.5,31.5,Unique,unknown,gallery,oil,signed,5.0,10.0,other,images_thesis\1980027_1_m.jpg
1822.0,19.7,19.7,Unique,female,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2334849_1_m.jpg
3948.0,31.5,39.4,Unique,male,gallery,oil,signed,8.0,2.0,other,images_thesis\2142571_1_m.jpg
1550.0,39.0,32.0,Unique,female,gallery,acrylic,signed,13.0,3.0,other,images_thesis\2308220_1_m.jpg
2750.0,36.0,35.8,Unique,unknown,gallery,other,signed,2.0,3.0,other,images_thesis\1796265_1_m.jpg
1761.0,31.5,23.6,Unique,unknown,gallery,other,signed,0.0,8.0,other,images_thesis\2323354_1_m.jpg
1453.0,44.5,42.1,Unique,male,gallery,acrylic,signed,6.0,10.0,other,images_thesis\580602_1_m.jpg
2611.0,39.4,39.4,Unique,male,independent,oil,signed,2.0,3.0,other,images_thesis\2194724_1_m.jpg
2369.0,27.6,23.6,Unique,female,independent,oil,signed,1.0,3.0,other,images_thesis\2218193_1_m.jpg
2000.0,23.6,25.6,Unique,male,independent,oil,signed,10.0,4.0,Ukraine,images_thesis\2291656_1_m.jpg
2004.0,31.5,23.6,Unique,female,independent,other,signed,1.0,3.0,other,images_thesis\2252195_1_m.jpg
4494.0,31.5,31.5,Unique,female,independent,other,signed,0.0,1.0,France,images_thesis\2326312_1_m.jpg
763.0,20.1,13.8,Unique,male,gallery,oil,signed,25.0,1.0,Ukraine,images_thesis\2328368_1_m.jpg
2925.0,51.2,66.9,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2252917_1_m.jpg
607.0,15.7,15.7,Unique,female,gallery,acrylic,signed,0.0,3.0,Ukraine,images_thesis\2302719_1_m.jpg
1943.0,18.9,18.9,Unique,male,independent,other,signed,0.0,5.0,other,images_thesis\2323205_1_m.jpg
4844.0,35.4,47.2,Unique,male,independent,oil,signed,30.0,3.0,other,images_thesis\1484283_1_m.jpg
799.0,19.7,19.7,Unique,unknown,gallery,oil,signed,5.0,10.0,France,images_thesis\1488864_1_m.jpg
547.0,18.1,15.0,Unique,male,independent,other,signed,4.0,6.0,France,images_thesis\1158981_1_m.jpg
425.0,15.7,31.5,Unique,male,gallery,acrylic,signed,6.0,9.0,France,images_thesis\537106_1_m.jpg
666.0,11.8,8.3,Unique,male,gallery,oil,signed,3.0,5.0,other,images_thesis\1426596_1_m.jpg
2186.0,31.5,39.4,Unique,female,gallery,oil,signed,10.0,6.0,other,images_thesis\1196454_1_m.jpg
4251.0,44.5,60.2,Unique,unknown,gallery,oil,signed,3.0,5.0,other,images_thesis\1349691_1_m.jpg
836.0,11.8,43.3,Unique,male,gallery,other,signed,16.0,4.0,other,images_thesis\1334985_1_m.jpg
547.0,25.6,19.7,Unique,unknown,gallery,other,signed,45.0,3.0,France,images_thesis\2327502_1_m.jpg
1822.0,39.4,59.1,Unique,female,gallery,other,signed,3.0,9.0,France,images_thesis\2294313_1_m.jpg
875.0,25.6,19.7,Unique,unknown,gallery,other,signed,2.0,9.0,France,images_thesis\2208078_1_m.jpg
5101.0,39.4,59.1,Unique,male,gallery,other,signed,6.0,10.0,France,images_thesis\18337_1_m.jpg
1458.0,38.2,51.2,Unique,unknown,gallery,other,signed,4.0,9.0,France,images_thesis\1250625_1_m.jpg
1453.0,39.4,31.5,Unique,unknown,gallery,other,signed,19.0,1.0,Ukraine,images_thesis\2286865_1_m.jpg
1215.0,9.8,9.8,Unique,male,gallery,acrylic,signed,24.0,10.0,France,images_thesis\2195181_1_m.jpg
567.0,18.3,15.0,Unique,male,gallery,other,signed,8.0,10.0,France,images_thesis\222904_1_m.jpg
1029.0,19.7,11.8,Unique,male,gallery,oil,signed,1.0,5.0,other,images_thesis\2280442_1_m.jpg
972.0,23.6,23.6,Unique,male,independent,other,signed,2.0,1.0,other,images_thesis\2273478_1_m.jpg
2660.0,32.7,61.0,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2288363_1_m.jpg
2186.0,39.4,27.6,Unique,female,gallery,acrylic,signed,0.0,5.0,other,images_thesis\2322890_1_m.jpg
1254.0,39.4,19.7,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1756968_1_m.jpg
2592.0,25.6,39.4,Unique,female,gallery,other,signed,5.0,8.0,France,images_thesis\2328671_1_m.jpg
2186.0,35.4,27.6,Unique,unknown,gallery,other,signed,0.0,8.0,other,images_thesis\2320486_1_m.jpg
3028.0,31.5,31.5,Unique,male,gallery,other,signed,3.0,9.0,France,images_thesis\1735134_1_m.jpg
2429.0,23.6,55.1,Unique,female,independent,acrylic,signed,1.0,3.0,other,images_thesis\2192632_1_m.jpg
5830.0,23.6,31.5,Unique,male,gallery,other,signed,14.0,10.0,other,images_thesis\1251975_1_m.jpg
600.0,31.5,23.6,Unique,female,gallery,oil,signed,0.0,2.0,other,images_thesis\2329999_1_m.jpg
4312.0,63.8,42.9,Unique,male,independent,other,signed,9.0,5.0,Spain,images_thesis\951753_1_m.jpg
3462.0,47.2,35.4,Unique,female,independent,other,signed,0.0,6.0,other,images_thesis\2296480_1_m.jpg
521.0,13.8,13.8,Unique,unknown,independent,other,signed,0.0,4.0,other,images_thesis\2329332_1_m.jpg
5709.0,78.7,63.8,Unique,male,independent,other,signed,8.0,5.0,Spain,images_thesis\1423551_1_m.jpg
2301.0,31.5,31.5,Unique,male,gallery,other,signed,1.0,9.0,France,images_thesis\2189804_1_m.jpg
717.0,18.1,39.8,Unique,male,independent,other,signed,8.0,6.0,France,images_thesis\497708_1_m.jpg
850.0,15.7,15.7,Unique,female,gallery,acrylic,signed,2.0,10.0,other,images_thesis\2114328_1_m.jpg
5466.0,29.5,29.5,Unique,male,gallery,other,signed,1.0,4.0,United States,images_thesis\2255368_1_m.jpg
680.0,23.6,19.7,Unique,female,gallery,acrylic,signed,1.0,1.0,other,images_thesis\2302374_1_m.jpg
2422.0,27.6,19.7,Unique,male,independent,acrylic,signed,7.0,3.0,other,images_thesis\1486938_1_m.jpg
4251.0,47.2,39.4,Unique,male,independent,other,signed,0.0,5.0,other,images_thesis\2323176_1_m.jpg
4737.0,39.4,59.1,Unique,unknown,independent,acrylic,signed,0.0,4.0,France,images_thesis\2313260_1_m.jpg
1453.0,39.4,31.5,Unique,unknown,gallery,acrylic,signed,0.0,3.0,France,images_thesis\2314265_1_m.jpg
4312.0,63.8,42.9,Unique,male,independent,other,signed,9.0,5.0,Spain,images_thesis\951789_1_m.jpg
1458.0,27.6,27.6,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2303150_1_m.jpg
1574.0,19.7,15.7,Unique,unknown,gallery,other,signed,9.0,11.0,France,images_thesis\808464_1_m.jpg
5341.0,47.2,43.3,Unique,female,gallery,other,signed,1.0,9.0,France,images_thesis\2315015_1_m.jpg
2907.0,31.5,39.4,Unique,unknown,gallery,oil,signed,13.0,1.0,Ukraine,images_thesis\2283267_1_m.jpg
700.0,9.0,12.0,Unique,male,gallery,other,signed,4.0,6.0,United States,images_thesis\1367001_1_m.jpg
1841.0,19.7,27.6,Unique,unknown,gallery,other,signed,1.0,4.0,Spain,images_thesis\2312472_1_m.jpg
2907.0,39.4,39.4,Unique,unknown,gallery,other,signed,3.0,8.0,France,images_thesis\2149194_1_m.jpg
240.0,16.0,8.0,Unique,female,independent,other,signed,0.0,6.0,United States,images_thesis\2333069_1_m.jpg
345.0,11.8,15.7,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2292961_1_m.jpg
545.0,19.7,15.7,Unique,female,independent,other,signed,0.0,1.0,France,images_thesis\2298152_1_m.jpg
826.0,19.7,15.7,Unique,female,gallery,other,signed,0.0,6.0,other,images_thesis\2304312_1_m.jpg
1200.0,27.6,27.6,Unique,male,gallery,acrylic,signed,0.0,2.0,other,images_thesis\2301754_1_m.jpg
1202.0,15.7,11.8,Unique,female,independent,oil,signed,3.0,3.0,France,images_thesis\1611138_1_m.jpg
850.0,23.6,23.6,Unique,female,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2297700_1_m.jpg
607.0,15.7,19.7,Unique,male,independent,oil,signed,3.0,1.0,other,images_thesis\2325656_1_m.jpg
2126.0,45.7,31.5,Unique,unknown,independent,other,signed,7.0,2.0,France,images_thesis\1956129_1_m.jpg
972.0,39.4,31.5,Unique,male,independent,acrylic,signed,3.0,4.0,France,images_thesis\2255767_1_m.jpg
2098.0,39.4,39.4,Unique,male,independent,other,signed,0.0,3.0,other,images_thesis\2314394_1_m.jpg
61.0,15.7,11.8,Unique,unknown,gallery,other,signed,0.0,8.0,other,images_thesis\2325503_1_m.jpg
945.0,23.6,27.6,Unique,male,gallery,other,signed,6.0,8.0,other,images_thesis\548173_1_m.jpg
619.0,39.4,27.6,Unique,male,gallery,acrylic,signed,4.0,8.0,other,images_thesis\987204_1_m.jpg
4476.0,18.0,24.0,Unique,female,gallery,acrylic,signed,6.0,10.0,United States,images_thesis\930204_1_m.jpg
972.0,23.6,19.7,Unique,male,gallery,acrylic,signed,0.0,6.0,other,images_thesis\2309694_1_m.jpg
668.0,27.6,19.7,Unique,female,gallery,acrylic,signed,0.0,4.0,France,images_thesis\2316513_1_m.jpg
1700.0,38.2,51.2,Unique,male,gallery,other,signed,2.0,9.0,France,images_thesis\2321818_1_m.jpg
727.0,19.7,7.9,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1147725_1_m.jpg
650.0,11.8,19.7,Unique,female,independent,other,signed,2.0,5.0,other,images_thesis\2156755_1_m.jpg
1700.0,23.6,39.4,Unique,male,gallery,oil,signed,4.0,6.0,Ukraine,images_thesis\1360797_1_m.jpg
1822.0,39.4,39.4,Unique,male,independent,other,signed,15.0,3.0,France,images_thesis\2177786_1_m.jpg
1822.0,35.0,48.0,Unique,unknown,gallery,oil,signed,85.0,1.0,Spain,images_thesis\2179124_1_m.jpg
1700.0,38.2,51.2,Unique,male,gallery,acrylic,signed,8.0,9.0,France,images_thesis\703314_1_m.jpg
638.0,11.8,11.8,Copy,unknown,gallery,other,signed,1.0,4.0,other,images_thesis\2289656_1_m.jpg
729.0,19.7,7.9,Unique,unknown,gallery,acrylic,signed,5.0,11.0,France,images_thesis\1729977_1_m.jpg
3037.0,31.5,31.5,Unique,male,gallery,oil,signed,43.0,2.0,other,images_thesis\1775715_1_m.jpg
1103.0,13.8,10.6,Unique,male,gallery,oil,signed,74.0,6.0,other,images_thesis\1681878_1_m.jpg
424.0,31.5,31.5,Unique,male,independent,other,signed,2.0,6.0,France,images_thesis\2159327_1_m.jpg
439.0,12.0,16.0,Unique,male,gallery,oil,signed,3.0,3.0,other,images_thesis\1842294_1_m.jpg
1200.0,19.7,39.4,Unique,female,gallery,other,signed,0.0,1.0,United States,images_thesis\2311789_1_m.jpg
2000.0,48.0,48.0,Unique,female,gallery,other,signed,3.0,7.0,United States,images_thesis\1329456_1_m.jpg
729.0,24.0,16.5,Unique,male,gallery,acrylic,signed,5.0,10.0,other,images_thesis\1264785_1_m.jpg
947.0,31.5,31.5,Unique,male,gallery,acrylic,signed,6.0,9.0,France,images_thesis\532901_1_m.jpg
1300.0,35.4,19.7,Unique,unknown,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2319578_1_m.jpg
2186.0,31.9,45.7,Unique,unknown,gallery,other,signed,6.0,9.0,France,images_thesis\608955_1_m.jpg
2429.0,35.0,45.7,Unique,female,gallery,oil,signed,4.0,11.0,France,images_thesis\2315704_1_m.jpg
630.0,12.5,10.5,Unique,female,gallery,other,signed,4.0,3.0,United States,images_thesis\2239252_1_m.jpg
2422.0,38.2,57.5,Unique,male,gallery,acrylic,signed,3.0,11.0,France,images_thesis\2329715_1_m.jpg
848.0,23.6,7.9,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1198662_1_m.jpg
6073.0,53.9,55.1,Unique,male,gallery,other,signed,18.0,8.0,Spain,images_thesis\2005881_1_m.jpg
151.0,7.9,7.9,Unique,male,independent,other,signed,0.0,6.0,France,images_thesis\2326054_1_m.jpg
1000.0,24.0,36.0,Unique,male,independent,other,signed,13.0,6.0,United States,images_thesis\587826_1_m.jpg
1182.0,15.0,19.7,Unique,unknown,gallery,oil,signed,43.0,6.0,other,images_thesis\2212634_1_m.jpg
3391.0,41.3,37.4,Unique,female,independent,oil,signed,1.0,3.0,France,images_thesis\2176411_1_m.jpg
727.0,15.7,15.7,Unique,female,gallery,acrylic,signed,0.0,3.0,other,images_thesis\2317844_1_m.jpg
1943.0,18.1,21.7,Unique,male,gallery,oil,signed,13.0,4.0,France,images_thesis\2194487_1_m.jpg
595.0,7.5,7.5,Unique,female,gallery,acrylic,signed,0.0,3.0,France,images_thesis\2324976_1_m.jpg
2422.0,38.2,51.2,Unique,female,gallery,oil,signed,1.0,9.0,Spain,images_thesis\2300865_1_m.jpg
1336.0,9.8,9.8,Unique,female,gallery,other,signed,5.0,2.0,other,images_thesis\2253842_1_m.jpg
838.0,19.7,19.7,Unique,unknown,gallery,other,signed,4.0,3.0,other,images_thesis\1751910_1_m.jpg
1700.0,35.4,39.4,Unique,female,gallery,oil,signed,38.0,6.0,other,images_thesis\2311189_1_m.jpg
2797.0,24.8,30.3,Unique,male,gallery,oil,signed,113.0,6.0,other,images_thesis\988812_1_m.jpg
5500.0,94.4,55.1,Unique,male,gallery,other,signed,3.0,6.0,other,images_thesis\2135592_1_m.jpg
972.0,19.7,11.8,Unique,unknown,gallery,other,signed,0.0,2.0,France,images_thesis\2315188_1_m.jpg
1453.0,15.7,19.7,Unique,male,gallery,oil,signed,10.0,6.0,other,images_thesis\1050753_1_m.jpg
842.0,15.7,11.8,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2262842_1_m.jpg
3204.0,55.1,47.2,Unique,male,independent,acrylic,signed,4.0,3.0,other,images_thesis\1585761_1_m.jpg
510.0,13.0,28.7,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\945984_1_m.jpg
702.0,23.6,27.6,Unique,unknown,gallery,oil,signed,8.0,1.0,Ukraine,images_thesis\2280440_1_m.jpg
943.0,19.7,19.7,Unique,female,gallery,other,signed,3.0,8.0,France,images_thesis\1608171_1_m.jpg
2895.0,41.3,61.0,Unique,male,independent,acrylic,signed,0.0,3.0,other,images_thesis\2289748_1_m.jpg
2301.0,31.5,31.5,Unique,female,gallery,other,signed,6.0,1.0,France,images_thesis\2247195_1_m.jpg
908.0,19.7,15.7,Unique,female,gallery,other,signed,3.0,10.0,France,images_thesis\2292963_1_m.jpg
644.0,24.0,18.0,Unique,male,independent,acrylic,signed,4.0,4.0,other,images_thesis\1181217_1_m.jpg
2800.0,47.2,33.4,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2279700_1_m.jpg
4800.0,48.0,36.0,Unique,female,independent,other,signed,2.0,6.0,United States,images_thesis\2130919_1_m.jpg
2200.0,29.5,31.4,Unique,male,gallery,oil,signed,1.0,3.0,Ukraine,images_thesis\2278054_1_m.jpg
763.0,33.1,23.6,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2275836_1_m.jpg
969.0,27.6,19.7,Unique,male,independent,other,signed,4.0,1.0,other,images_thesis\2242463_1_m.jpg
351.0,22.8,16.1,Unique,unknown,gallery,other,signed,3.0,3.0,other,images_thesis\2333082_1_m.jpg
2429.0,31.5,31.5,Unique,female,gallery,other,signed,9.0,9.0,France,images_thesis\67626_1_m.jpg
2666.0,17.7,19.7,Unique,unknown,gallery,other,signed,2.0,4.0,other,images_thesis\2182862_1_m.jpg
3037.0,51.2,31.9,Unique,male,gallery,oil,signed,6.0,8.0,France,images_thesis\833208_1_m.jpg
3633.0,51.2,39.4,Unique,male,independent,other,signed,8.0,3.0,other,images_thesis\1921251_1_m.jpg
848.0,23.6,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2233738_1_m.jpg
1154.0,15.4,15.4,Unique,female,gallery,acrylic,signed,0.0,10.0,other,images_thesis\2329282_1_m.jpg
1090.0,39.4,31.9,Unique,unknown,gallery,oil,signed,1.0,9.0,France,images_thesis\2283690_1_m.jpg
668.0,23.6,35.4,Unique,male,gallery,other,signed,1.0,1.0,Ukraine,images_thesis\2294910_1_m.jpg
3037.0,23.6,23.6,Unique,male,gallery,other,signed,29.0,9.0,France,images_thesis\52879_1_m.jpg
3875.0,39.4,78.7,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1754460_1_m.jpg
