,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path,url
8618,2368.0,47.2,39.4,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1615860_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1615860/abstract-2215
8619,2368.0,47.2,39.4,Unique,male,independent,acrylic,signed,4.0,3.0,other,images_thesis\1607691_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1607691/abstract-21117
8620,2247.0,39.4,39.4,Unique,unknown,gallery,other,signed,8.0,10.0,France,images_thesis\1375194_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1375194/hyperbole
8621,607.0,23.6,19.7,Unique,male,independent,other,signed,8.0,6.0,France,images_thesis\498143_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/498143/mouvements-de-couleurs-flamboyantes
8622,1020.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,0.0,8.0,France,images_thesis\2326429_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326429/entre-ciel-et-terre
8623,875.0,27.6,19.7,Unique,unknown,gallery,acrylic,signed,0.0,8.0,France,images_thesis\2326426_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326426/lipstick
8624,1020.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,0.0,8.0,France,images_thesis\2326425_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326425/stormy-night
8625,1154.0,51.2,38.2,Unique,unknown,gallery,other,signed,0.0,10.0,France,images_thesis\2322912_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2322912/mb-85
8626,1458.0,35.4,11.8,Unique,male,gallery,other,signed,1.0,8.0,France,images_thesis\2322774_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2322774/sans-titre
8627,1458.0,35.4,11.8,Unique,male,gallery,other,signed,1.0,8.0,France,images_thesis\2322772_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2322772/sans-titre-1
8628,1943.0,39.4,39.4,Unique,female,gallery,other,signed,1.0,9.0,other,images_thesis\2322406_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2322406/those-special-moments
8629,3037.0,31.5,31.5,Unique,unknown,gallery,other,signed,0.0,9.0,France,images_thesis\2312638_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312638/gardons-le-sourire
8630,420.0,18.5,20.1,Unique,male,gallery,acrylic,signed,5.0,2.0,other,images_thesis\2311771_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2311771/mujer-con-vestido
8631,875.0,24.0,18.1,Unique,unknown,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2302407_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2302407/winter-sea
8632,704.0,24.0,19.7,Unique,male,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2290699_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2290699/lisa-by-martin-street-art-shanon-bee
8633,3401.0,63.0,42.9,Unique,male,independent,other,signed,9.0,5.0,Spain,images_thesis\2289511_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289511/crane-a-la-bougie-2
8634,2551.0,31.5,23.6,Unique,male,gallery,acrylic,signed,4.0,4.0,other,images_thesis\2270955_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2270955/a-moment-together
8635,4737.0,25.6,31.9,Unique,female,independent,other,signed,1.0,3.0,France,images_thesis\2251161_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2251161/lumieres-du-rivage
8636,3352.0,21.3,25.6,Unique,female,independent,oil,signed,1.0,3.0,France,images_thesis\2243478_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2243478/in-the-studio
8637,5466.0,31.5,31.5,Unique,female,independent,oil,signed,1.0,3.0,France,images_thesis\2242696_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2242696/reflets-dailleurs
8638,3037.0,31.5,63.0,Unique,female,gallery,other,signed,1.0,3.0,other,images_thesis\2230695_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2230695/floral-landscape
8639,3583.0,21.3,25.6,Unique,female,independent,oil,signed,1.0,3.0,France,images_thesis\2227875_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2227875/evasion-chromatique
8640,3632.0,25.6,21.3,Unique,female,independent,other,signed,2.0,3.0,France,images_thesis\2221005_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2221005/sweetness
8641,7500.0,76.8,94.5,Unique,female,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1818234_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1818234/no8
8642,4616.0,70.9,42.9,Unique,male,independent,other,signed,9.0,5.0,Spain,images_thesis\1577208_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1577208/explosion-2
8643,1081.0,39.4,31.9,Unique,male,gallery,other,signed,0.0,2.0,other,images_thesis\2319859_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2319859/4-ways
8644,1745.0,31.5,31.5,Unique,male,independent,oil,signed,0.0,6.0,other,images_thesis\2315723_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2315723/tulip-fields-netherlands-03
8645,668.0,18.1,15.0,Unique,female,independent,oil,signed,9.0,1.0,France,images_thesis\2293246_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2293246/eclat
8646,1458.0,16.9,16.9,Unique,male,gallery,other,signed,9.0,9.0,France,images_thesis\2291582_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2291582/abstract-love
8647,972.0,15.0,18.1,Unique,female,independent,oil,signed,6.0,1.0,France,images_thesis\2287254_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2287254/impression
8648,91.0,11.8,11.8,Unique,male,independent,other,signed,1.0,7.0,France,images_thesis\2282560_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2282560/le-calme-de-lhorizon
8649,1883.0,57.5,38.2,Unique,unknown,gallery,acrylic,signed,1.0,10.0,France,images_thesis\2221972_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2221972/ref-119
8650,4251.0,39.4,39.4,Unique,unknown,gallery,other,signed,2.0,2.0,other,images_thesis\2160298_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2160298/invictus
8651,1202.0,15.7,15.7,Unique,female,independent,oil,signed,2.0,3.0,France,images_thesis\2141083_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2141083/normandie
8652,850.0,29.9,22.0,Unique,unknown,gallery,other,signed,2.0,10.0,France,images_thesis\1978467_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1978467/serie-brut
8653,8502.0,78.7,78.7,Unique,unknown,gallery,other,signed,8.0,10.0,France,images_thesis\1967094_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1967094/french-cancan
8654,704.0,31.5,31.5,Unique,female,independent,other,signed,3.0,5.0,other,images_thesis\1743153_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1743153/subjective-xii
8655,668.0,35.4,43.3,Unique,female,independent,acrylic,signed,3.0,5.0,other,images_thesis\1686678_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1686678/berlin-november
8656,972.0,36.2,25.6,Unique,female,gallery,acrylic,signed,8.0,9.0,France,images_thesis\1565181_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1565181/regard
8657,4130.0,39.4,39.4,Unique,male,gallery,other,signed,13.0,10.0,France,images_thesis\923907_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/923907/n100300-1-12-ng102
8658,600.0,12.0,9.0,Unique,male,gallery,other,signed,5.0,6.0,United States,images_thesis\884517_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/884517/anna-piaggi
8659,700.0,12.0,9.0,Unique,male,gallery,other,signed,5.0,6.0,United States,images_thesis\884493_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/884493/marc-jacobs-fall-2020
8660,700.0,12.0,9.0,Unique,male,gallery,other,signed,5.0,6.0,United States,images_thesis\884490_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/884490/alessandro-michelle-yellow
8661,800.0,8.0,10.0,Unique,male,gallery,other,signed,7.0,6.0,United States,images_thesis\884382_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/884382/alexander-mcqueen-we-love-kate
8662,800.0,14.0,11.0,Unique,male,gallery,other,signed,5.0,6.0,United States,images_thesis\884340_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/884340/orange-shirt
8663,600.0,9.0,12.0,Unique,male,gallery,other,signed,9.0,6.0,United States,images_thesis\830064_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/830064/amal-george-clooney-and-julia-roberts
8664,800.0,16.0,12.0,Unique,male,gallery,acrylic,signed,5.0,6.0,United States,images_thesis\827406_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/827406/marc-jacobs-blue-portrait
8665,2369.0,39.4,31.9,Unique,male,independent,other,signed,6.0,6.0,France,images_thesis\618846_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/618846/magdalenas-eyes
8666,700.0,15.0,11.0,Unique,male,gallery,other,signed,6.0,6.0,United States,images_thesis\511004_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/511004/pierpaolo-piccioli-for-moncler
8667,800.0,16.0,12.0,Unique,male,gallery,acrylic,signed,6.0,6.0,United States,images_thesis\510995_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/510995/matador
8668,700.0,16.0,12.0,Unique,male,gallery,acrylic,signed,6.0,6.0,United States,images_thesis\510974_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/510974/the-party-brown
8669,486.0,15.0,18.1,Unique,male,independent,other,signed,11.0,6.0,France,images_thesis\478558_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/478558/rayonnement
8670,2672.0,47.2,31.5,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\2322763_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2322763/solar-expression
8671,1700.0,31.5,23.6,Unique,female,independent,acrylic,signed,0.0,3.0,other,images_thesis\2320888_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2320888/holiday-9
8672,2551.0,31.5,47.2,Unique,female,independent,acrylic,signed,4.0,3.0,other,images_thesis\2318338_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2318338/abstraction-22
8673,1700.0,45.3,39.4,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2317804_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317804/where-hope-begins
8674,1518.0,39.4,47.2,Unique,male,gallery,oil,signed,0.0,9.0,France,images_thesis\2317085_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317085/peinture-abstraite-01-2025-2
8675,2186.0,47.2,59.1,Unique,male,gallery,oil,signed,0.0,9.0,France,images_thesis\2317082_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317082/peinture-abstraite-11-2024-49
8676,1640.0,31.5,23.6,Unique,female,independent,acrylic,signed,0.0,3.0,other,images_thesis\2313312_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313312/summer-expression-6
8677,1458.0,27.6,27.6,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2303150_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2303150/radiance-unleashed
8678,1458.0,27.6,39.4,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2303131_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2303131/radiance-unleashed
8679,5952.0,21.7,18.1,Unique,unknown,gallery,acrylic,signed,1.0,12.0,France,images_thesis\2296255_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2296255/paris-text-me
8680,2429.0,39.4,39.4,Unique,female,independent,other,signed,0.0,3.0,other,images_thesis\2293205_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2293205/expression-61
8681,1154.0,23.6,31.5,Unique,female,gallery,other,signed,1.0,4.0,other,images_thesis\2289971_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289971/walking-on-sunshine
8682,1761.0,31.5,23.6,Unique,female,independent,other,signed,0.0,3.0,other,images_thesis\2289451_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289451/abstraction-journey
8683,1883.0,31.5,47.2,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2285607_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2285607/lights-of-autumn-diptych
8684,2308.0,31.5,31.5,Unique,male,gallery,other,signed,1.0,9.0,France,images_thesis\2256360_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2256360/black-911
8685,2551.0,39.4,53.1,Unique,female,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2220929_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2220929/orange-sky-clouds-magnetic-sunrise
8686,1148.0,45.7,35.0,Unique,male,gallery,other,signed,1.0,10.0,France,images_thesis\2220800_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2220800/cul-de-sac
8687,1579.0,19.7,19.7,Unique,male,independent,other,signed,8.0,5.0,Spain,images_thesis\2190456_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2190456/naufrages
8688,3037.0,23.6,19.7,Unique,unknown,gallery,oil,signed,1.0,11.0,France,images_thesis\2166294_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2166294/symphonie-de-la-vie
8689,2551.0,35.4,35.4,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1986624_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1986624/magic
8690,6073.0,39.4,39.4,Unique,male,independent,other,signed,2.0,5.0,other,images_thesis\1822557_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1822557/the-show-must-go-on-geometrie-nomade
8691,1215.0,31.5,31.5,Unique,male,independent,other,signed,3.0,7.0,France,images_thesis\1596132_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1596132/profondeur
8692,600.0,8.0,6.0,Unique,male,gallery,other,signed,7.0,6.0,United States,images_thesis\1367100_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1367100/gilles-mendel-in-paris
8693,700.0,12.0,9.0,Unique,male,gallery,other,signed,4.0,6.0,United States,images_thesis\1126764_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1126764/prada-bag-ladies
8694,750.0,13.7,11.8,Unique,female,gallery,other,signed,6.0,6.0,other,images_thesis\2321732_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2321732/untitled-unique-embroidery-artwork-from-the-durero-series-1
8695,750.0,13.7,11.8,Unique,female,gallery,other,signed,6.0,6.0,other,images_thesis\2321731_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2321731/untitled-unique-embroidery-artwork-from-the-durero-series
8696,750.0,13.7,11.8,Unique,female,gallery,other,signed,6.0,6.0,other,images_thesis\2321730_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2321730/untitled-unique-embroidery-artwork-from-the-durero-series
8697,6148.0,70.9,74.8,Unique,male,gallery,other,signed,3.0,2.0,other,images_thesis\2306636_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2306636/musicos-callejeros
8698,1275.0,45.7,35.0,Unique,male,gallery,other,signed,1.0,10.0,France,images_thesis\2270697_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2270697/les-rouleaux
8699,972.0,25.6,18.1,Unique,female,gallery,other,signed,1.0,3.0,other,images_thesis\2252543_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2252543/the-magic-forest-of-harry-potter
8700,963.0,39.4,31.9,Unique,male,gallery,other,signed,1.0,10.0,France,images_thesis\2244563_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2244563/embrun
8701,1093.0,15.7,15.7,Unique,female,independent,oil,signed,1.0,3.0,other,images_thesis\2242830_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2242830/still-life-with-figs
8702,4130.0,39.4,59.1,Unique,female,independent,acrylic,signed,1.0,6.0,other,images_thesis\2242327_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2242327/keeper-of-the-flame
8703,5587.0,54.3,54.3,Unique,female,independent,oil,signed,1.0,6.0,other,images_thesis\2236795_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2236795/feel-like-i-do
8704,4251.0,41.3,78.7,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2234080_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2234080/immerse-ourselves-in-the-present-moment
8705,1458.0,27.6,18.9,Unique,male,gallery,other,signed,5.0,1.0,France,images_thesis\2233964_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2233964/ode-a-la-vie-3
8706,1069.0,19.7,59.1,Unique,female,independent,other,signed,1.0,4.0,Spain,images_thesis\2232632_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2232632/always-choose-delight
8707,1148.0,39.4,39.4,Unique,male,gallery,other,signed,1.0,10.0,France,images_thesis\2229180_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2229180/cerf-volant
8708,2794.0,27.6,47.2,Unique,female,independent,oil,signed,11.0,3.0,other,images_thesis\2220464_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2220464/shadow
8709,1336.0,38.2,51.2,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2206506_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2206506/marine-abstraite-2024-56
8710,8915.0,39.4,39.4,Unique,female,independent,other,signed,1.0,3.0,France,images_thesis\2204409_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2204409/clin-doeil
8711,1215.0,11.8,11.8,Unique,unknown,gallery,other,signed,2.0,4.0,France,images_thesis\2182797_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2182797/primordial
8712,2551.0,35.4,35.4,Unique,female,gallery,oil,signed,3.0,5.0,other,images_thesis\1515510_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1515510/red-61322
8713,1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,3.0,5.0,other,images_thesis\1431837_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1431837/spring
8714,474.0,19.7,19.7,Unique,female,independent,other,signed,3.0,5.0,other,images_thesis\1342413_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1342413/sunday-feeling-on-a-tuesday-ii
8715,1822.0,27.6,39.4,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1315287_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1315287/daydreaming
8716,2794.0,39.4,39.4,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1300725_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1300725/floral-1221
8717,1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1277181_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1277181/still-life-with-summer-flowers
8718,2794.0,39.4,39.4,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1276497_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1276497/untitled-231121
8719,1579.0,31.5,31.5,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1221741_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1221741/abstract-landscape-240821
8720,2551.0,35.4,35.4,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1210056_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1210056/fallen-angel-ii
8721,1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1205730_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1205730/party-time
8722,650.0,11.0,8.7,Unique,unknown,gallery,other,signed,18.0,10.0,other,images_thesis\1187460_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1187460/untitled-61
8723,880.0,11.0,8.7,Unique,unknown,gallery,other,signed,16.0,10.0,other,images_thesis\1187424_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1187424/untitled-58
8724,880.0,11.0,8.7,Unique,unknown,gallery,other,signed,16.0,10.0,other,images_thesis\1187292_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1187292/untitled-54
8725,3158.0,35.4,47.2,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1186656_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1186656/bouquet
8726,1579.0,31.5,31.5,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1157076_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1157076/baroque
8727,2854.0,35.4,47.2,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1122957_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1122957/limitless
8728,1822.0,27.6,39.4,Unique,female,gallery,other,signed,4.0,5.0,other,images_thesis\1070625_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1070625/desire
8729,2794.0,27.6,39.4,Unique,female,gallery,oil,signed,4.0,5.0,other,images_thesis\1061442_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1061442/infinity-uncertain-horizon
8730,3037.0,39.4,15.7,Unique,unknown,gallery,oil,signed,5.0,11.0,France,images_thesis\936819_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/936819/paysage-242
8731,3037.0,31.5,15.7,Unique,unknown,gallery,oil,signed,5.0,11.0,France,images_thesis\915066_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/915066/paysage-zen-7
8732,3037.0,23.6,23.6,Unique,unknown,gallery,oil,signed,5.0,11.0,France,images_thesis\914967_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/914967/paysage-zen-5
8733,2429.0,47.2,7.9,Unique,unknown,gallery,oil,signed,5.0,11.0,France,images_thesis\911403_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/911403/paysages-zen-iii
8734,14575.0,40.9,40.6,Unique,unknown,gallery,other,signed,6.0,5.0,France,images_thesis\681246_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/681246/batman
8735,850.0,19.7,19.7,Unique,unknown,gallery,other,signed,7.0,11.0,France,images_thesis\279442_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/279442/paysage-9
8736,850.0,19.7,19.7,Unique,unknown,gallery,other,signed,7.0,11.0,France,images_thesis\276775_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/276775/paysage-iii
8737,2186.0,28.7,36.2,Unique,female,gallery,other,signed,0.0,8.0,France,images_thesis\2333419_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2333419/fantasmagorie
8738,486.0,13.8,10.6,Unique,unknown,gallery,acrylic,signed,3.0,3.0,France,images_thesis\2324977_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2324977/transformation
8739,486.0,11.8,11.8,Unique,unknown,gallery,acrylic,signed,3.0,3.0,France,images_thesis\2324974_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2324974/quand-les-cloches-resonnes
8740,1081.0,39.4,31.9,Unique,male,gallery,other,signed,0.0,2.0,other,images_thesis\2319850_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2319850/passage-eclair
8741,4373.0,57.5,44.9,Unique,male,gallery,oil,signed,0.0,2.0,France,images_thesis\2314808_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314808/acteon
8742,4373.0,55.1,39.4,Unique,male,gallery,oil,signed,0.0,2.0,France,images_thesis\2314805_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314805/poseidon
8743,3158.0,39.4,39.4,Unique,male,gallery,oil,signed,0.0,2.0,France,images_thesis\2314802_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314802/demeter
8744,2429.0,25.6,48.0,Unique,male,gallery,other,signed,0.0,10.0,France,images_thesis\2314017_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314017/oceania-too
8745,7276.0,55.1,70.9,Unique,female,independent,other,signed,0.0,6.0,other,images_thesis\2313514_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313514/i-am-my-own-muse
8746,1700.0,37.0,61.0,Unique,male,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2313235_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313235/oceania-too
8747,1700.0,53.1,35.8,Unique,male,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2313208_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313208/oceania-too
8748,1336.0,39.4,43.3,Unique,male,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2313187_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313187/oceania-too
8749,2065.0,35.8,55.9,Unique,male,gallery,acrylic,signed,3.0,10.0,France,images_thesis\2313173_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313173/oceania-too
8750,2186.0,39.4,66.1,Unique,male,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2313170_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2313170/oceania-too
8751,704.0,11.0,15.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,France,images_thesis\2298004_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2298004/attache-toi
8752,2308.0,7.9,31.5,Copy,unknown,gallery,acrylic,signed,5.0,4.0,France,images_thesis\2296077_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2296077/merry-go-round
8753,3158.0,45.7,35.0,Unique,male,gallery,oil,signed,1.0,2.0,France,images_thesis\2289466_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2289466/la-memoire-des-vents
8754,2090.0,39.4,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2280045_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2280045/abstract-2479
8755,2647.0,39.4,59.1,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2274017_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2274017/abstract-2477
8756,1336.0,37.0,37.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2272420_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2272420/ave-maria
8757,2647.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2271665_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2271665/abstract-2474
8758,2090.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2266890_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2266890/abstract-2469
8759,2186.0,59.1,51.2,Unique,unknown,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2266444_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2266444/madonna-with-roses
8760,1201.0,23.6,59.1,Unique,male,independent,acrylic,signed,1.0,5.0,other,images_thesis\2265649_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2265649/little-lined-landscape
8761,2090.0,59.1,39.4,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2264893_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2264893/abstract-2467
